262413,2,-19357,-6989,19942,2517,-2109,-3125
262435,2,-19797,-9709,21502,2684,-3142,-5251
262458,2,-20369,-11349,22586,2527,-4463,-9019
262479,2,-21213,-12325,22974,1995,-5509,-12309
262524,2,-21729,-14337,22122,-4177,-6370,-17523
262546,2,-22021,-15757,22662,-6017,-4860,-20430
262568,2,-21865,-16481,24198,-7567,-3298,-23400
262591,2,-21205,-16489,25878,-6850,-3126,-26060
262614,2,-21161,-17301,27294,-5522,-3711,-28876
262635,2,-20641,-18361,27906,-6962,-4650,-31244
262658,2,-19789,-17433,28042,-9792,-6139,-32196
262680,2,-19285,-15665,27202,-11464,-6764,-32705
262702,2,-17069,-12701,26350,-9922,-7459,-32705
262724,2,-15273,-10397,24966,-7458,-8822,-32511
262769,2,-14109,-8693,20594,-2585,-6014,-27703
262791,2,-11217,-8925,19598,-3069,-2945,-26854
262813,2,-8121,-8109,19522,-7018,-3347,-26688
262836,2,-6677,-5141,19274,-8857,-5747,-25270
262857,2,-5789,-3001,18690,-5986,-8109,-22922
262880,2,-4505,-2913,18574,-1669,-10623,-18277
262902,2,-4189,-4365,18066,-954,-12258,-13380
262925,2,-8261,-3305,20046,-4880,-14619,-9033
262946,2,-6285,1711,6238,-13120,27922,3805
262969,2,11511,-7429,21426,-2509,-3391,-1591
263013,2,-4785,-14525,12142,-3845,-9548,2950
263058,2,-1813,-11533,12286,-1457,-442,1709
263080,2,-13,-12081,12154,1423,-810,2223
263102,2,435,-12925,13326,3382,-3007,2159
263124,2,-1673,-11737,13634,4241,-4315,2663
263147,2,-4589,-9717,10758,2233,-2595,4036
263169,2,-5857,-6845,11690,-2714,166,7870
263191,2,-4757,-5617,13918,583,1042,10048
263214,2,-4757,-4869,14270,4900,72,12287
263236,2,-6017,-3333,13214,4063,-386,16783
263258,2,-8561,-3213,13978,-1107,2035,23114
263303,2,-9421,-5553,15014,-2445,7977,29089
263325,2,-10193,-7505,15290,-4769,7633,31158
263347,2,-12817,-9309,17074,-12244,7769,-32706
263369,2,-15829,-10989,16770,-16960,8331,-32706
263392,2,-21417,-12473,17310,-9420,11538,-32706
263413,2,-21913,-15717,19806,2043,13252,30735
263436,2,-18237,-15877,20338,8026,8320,29077
263458,2,-21181,-15549,19246,9102,2879,29299
263480,2,-23425,-18633,18738,6413,276,29779
263502,2,-22809,-19217,18714,2647,-2342,28646
263547,2,-22541,-12933,16734,6359,-5502,21372
263569,2,-22693,-11317,15110,10305,-5478,20033
263635,2,-21121,-11877,15678,5046,4682,12179
263658,2,-19773,-9233,17690,3275,3829,10560
263681,2,-18885,-7757,18422,5341,1057,8682
263703,2,-18801,-7049,17958,8323,-2270,6875
263725,2,-19273,-7053,17198,10950,-4820,5607
263747,2,-20057,-8433,16078,10038,-5000,3320
263770,2,-19381,-7749,15746,6532,-3797,1356
263791,2,-19145,-6577,15602,3323,-2888,257
263814,2,-18893,-6237,15486,-891,-1615,-258
263836,2,-18225,-4505,15686,-4009,-1327,-491
263859,2,-18013,-3137,15954,-3738,-1519,-1351
263880,2,-18465,-2673,15526,-2136,-1377,-1473
263903,2,-18645,-2605,15594,-1497,-558,-1345
263925,2,-18357,-2181,15914,-1628,-102,-1488
263947,2,-18361,-1897,16190,-1883,164,-1292
