300907,2,-21049,-5201,19510,-3262,-1708,-567
300930,2,-22981,-6621,19674,-7019,-4488,-1081
300952,2,-24721,-6253,20190,-9807,-6570,-1557
301019,2,-27313,-3085,21666,-14416,-7751,-12631
301040,2,-23465,-645,20354,-12600,-6551,-12729
301085,2,-15273,587,17546,-5618,-2729,-7474
301108,2,-11413,-593,17314,-4838,-190,-4306
301129,2,-7733,-1429,17066,-5650,1223,-2479
301152,2,-5913,-1325,17082,-5732,1917,-742
301174,2,-4977,-1093,17278,-3647,2194,565
301196,2,-5637,-1353,16338,-239,2959,1975
301218,2,-8741,-4129,16038,1750,4645,3061
301241,2,-12445,-8009,17434,2045,7247,2263
301263,2,-18497,-13997,19894,3039,9133,-802
301285,2,-21457,-18965,23874,5387,10283,-4872
301307,2,-23173,-24321,25430,7993,9208,-10950
301330,2,-23681,-26133,27206,7944,7275,-19584
301351,2,-21201,-23785,28338,8911,2146,-25881
301374,2,-19617,-22425,27882,10757,-4005,-29141
301396,2,-16873,-19701,26706,10528,-9102,-30690
301419,2,-15113,-16593,24878,9606,-12429,-30062
301441,2,-14097,-16565,23498,7096,-12711,-29818
301463,2,-12365,-16225,22838,2077,-12253,-30671
301486,2,-10121,-12493,22246,-2398,-12159,-30092
301507,2,-9313,-10317,20974,-3161,-11671,-27461
301530,2,-7637,-9889,20042,-2758,-10466,-24928
301552,2,-7213,-10501,19222,-2899,-9494,-22158
301575,2,-7309,-10137,18386,-3125,-6089,-19831
301596,2,-4501,-8717,18342,-2648,-4185,-17473
301619,2,-4321,-8193,18958,-761,-4554,-16243
301641,2,-5081,-8869,20206,-18,-4337,-12292
301663,2,-4177,-9857,22070,99,-5676,-8119
301685,2,-5437,-9969,21754,299,-8269,-4583
301708,2,-7489,-13205,21658,-3307,-8377,-3316
301730,2,-12145,-13981,21742,-7746,-9871,-2709
301752,2,-24229,-3337,-13154,-9371,19185,-360
301774,2,8159,-13869,27062,-4077,215,-562
301797,2,-6433,-11025,17606,-1684,-8762,-955
301818,2,-9881,-12665,15178,-84,-9455,3115
301863,2,-7125,-12745,15646,-3022,-3745,4367
301886,2,-5801,-10673,16434,-2444,-3779,2644
301907,2,-4989,-8013,16750,-2104,-6158,4772
301930,2,-6697,-6449,14786,-1697,-7494,7952
301953,2,-8497,-5717,12550,-2490,-2671,11558
301974,2,-6717,-6137,13134,-6125,1021,15721
301997,2,-5525,-5313,13790,-11516,1371,19763
302019,2,-5657,-2045,15198,-12838,-873,24725
302042,2,-9777,-1725,15110,-8503,-2713,30775
302063,2,-14825,-5757,14510,-2993,1289,-32706
302108,2,-14889,-11317,17842,2180,9534,30152
302130,2,-15233,-10393,19098,4280,8393,30915
302152,2,-17569,-12029,20094,3796,6278,-32706
302175,2,-19709,-14825,22006,5526,3066,-32706
302197,2,-21729,-16125,22186,10390,1857,30546
302219,2,-22645,-15741,21214,13156,4233,25905
302241,2,-22781,-13845,21726,12393,5093,24517
302264,2,-25285,-15869,23054,11237,3561,25033
302285,2,-24321,-17409,23182,8096,2060,23893
302308,2,-23745,-15625,22470,6553,427,20247
302353,2,-22305,-11737,20418,10490,440,12760
302374,2,-21181,-10681,20158,11881,273,8929
302397,2,-20325,-9437,19854,12764,-176,5914
302419,2,-19425,-8405,19650,12561,-559,3440
302441,2,-18981,-7217,19014,11526,-716,1352
302464,2,-18529,-6053,18602,9696,-966,-88
302486,2,-18561,-4969,18178,7442,-1256,-727
302509,2,-18605,-4165,17894,5143,-1078,-945
302530,2,-18257,-3549,17734,2765,-905,-1137
302553,2,-18241,-3001,17746,886,-933,-860
302597,2,-18485,-1885,17322,-1622,-1114,-805
