9659,1,-46,493,412,-1013,628,-658
9680,1,-366,549,460,-989,822,-573
9703,1,6,521,548,-1042,804,-470
9724,1,14,313,304,-990,676,-415
9747,1,-182,-31,268,-1095,833,-602
9768,1,82,257,372,-1364,838,-700
9791,1,26,453,388,-1416,841,-659
9812,1,-62,565,404,-1292,821,-643
9835,1,-90,521,612,-1175,784,-547
9857,1,-66,425,532,-1101,714,-558
9879,1,6,377,520,-1097,761,-536
9901,1,-110,473,576,-966,689,-578
9923,1,14,293,364,-888,680,-555
9945,1,-18,341,432,-926,691,-565
9967,1,-10,257,392,-964,644,-585
9989,1,-138,305,348,-872,625,-600
10011,1,-86,333,360,-959,731,-617
10033,1,-130,385,536,-1025,731,-638
10055,1,10,477,404,-1018,705,-649
10077,1,-86,513,604,-958,715,-619
10098,1,-82,345,420,-1057,743,-575
10121,1,-54,377,460,-1046,694,-567
10142,1,-94,369,472,-949,739,-579
10165,1,-150,293,480,-972,696,-581
10186,1,-74,193,400,-1072,714,-617
10209,1,-194,449,476,-1001,711,-677
10230,1,-10,425,572,-944,819,-644
10253,1,98,413,424,-973,608,-631
10274,1,-290,485,396,-846,669,-587
10297,1,-38,477,480,-827,773,-484
10318,1,-66,337,344,-861,661,-462
10341,1,-226,17,284,-887,775,-508
10362,1,-50,-67,160,-1142,877,-669
10385,1,-138,405,304,-1248,838,-718
10406,1,38,481,388,-1186,817,-645
10429,1,-178,429,468,-1126,799,-585
10450,1,-42,345,496,-1113,779,-573
10473,1,-158,349,412,-1174,798,-556
10494,1,38,357,436,-1097,719,-536
10517,1,-166,269,304,-1048,736,-497
10539,1,-114,233,416,-1112,837,-503
10561,1,-18,249,380,-1102,826,-524
10583,1,-86,317,392,-1050,773,-598
10605,1,-126,401,456,-999,774,-491
10627,1,-94,697,396,-611,513,-283
10649,1,-94,781,392,-493,483,-291
10671,1,-222,429,304,-758,737,-366
10693,1,-318,409,240,-1028,1031,-448
10715,1,-90,361,340,-1000,957,-445
10737,1,-66,401,328,-927,854,-472
10759,1,-42,501,324,-889,786,-373
10781,1,-22,409,500,-778,565,-189
10803,1,-190,273,140,-687,486,-176
10825,1,-282,221,216,-780,656,-332
10847,1,-362,365,76,-1095,780,-428
10869,1,-150,481,308,-1240,985,-430
10891,1,146,289,328,-1261,569,-409
10913,1,-294,565,224,-1249,357,-288
10935,1,-942,269,-372,-1267,538,-475
10957,1,-1178,-59,-808,-1035,1467,-949
10979,1,-526,-843,-648,-1419,1544,-1233
11001,1,-594,-1795,-844,-2363,803,-1966
11023,1,-558,-1443,-1340,-3325,478,-2734
11045,1,-590,85,-2020,-3289,537,-2995
11067,1,-726,1581,-1436,-2497,670,-2609
11089,1,-678,1737,-1308,-1611,1452,-2033
11111,1,-10,937,-1152,-1123,2228,-1492
11133,1,290,101,4,-990,1750,-1449
11155,1,-974,-1595,-688,-736,2124,-2050
11177,1,-2454,-5435,-1808,-1577,2531,-4221
11199,1,-5694,-9743,-2180,-2754,1897,-8294
11222,1,-9298,-13983,-5180,-3040,2329,-14441
11243,1,-12166,-14759,-9428,-2349,3116,-22627
11266,1,-16150,-14499,-12396,456,4632,-28369
11287,1,-16642,-17403,-16868,310,8475,32245
11309,1,-16642,-18735,-15408,-2891,12916,32245
11331,1,-16642,-19079,-11908,-3611,14610,32245
11353,1,-16642,-20207,-8040,-1678,14113,32245
11375,1,-16642,-24951,-5720,-1423,13066,32245
11397,1,-16642,-27779,-3520,-8855,16723,32245
11419,1,-16642,-23743,3432,-17541,20522,32245
11441,1,-16642,-24811,4352,-25570,21615,32245
11463,1,-16642,-24519,3844,31092,27111,32245
11485,1,-15114,-21895,6936,24548,-31692,32245
11507,1,-14582,-16747,8696,24548,-31692,32245
11529,1,-12770,-13287,11144,24548,-31692,32245
11551,1,-10554,-5923,12748,27830,-31692,32245
11573,1,-7598,-5379,12928,-31519,-31692,32245
11594,1,-7130,-5415,13424,-30977,-31692,32245
11617,1,-5398,137,14776,-28656,-31692,32245
11638,1,-3510,4449,14580,-24254,-31692,32245
11661,1,-2690,4405,12792,-20877,-31692,32245
11682,1,-2766,7101,11628,-18005,-31692,32245
11705,1,-1218,10417,13100,-17405,-31692,32245
11726,1,1290,15841,17772,-16673,-31692,-32587
11749,1,3538,18769,19764,-13096,-31692,-29581
11770,1,1258,21341,18392,-11170,-31692,-26152
11793,1,550,24169,19776,-11686,-31692,-20808
11814,1,190,27169,23548,-9506,-31692,-14569
11837,1,-246,28129,26636,-3975,-31692,-8076
11858,1,3366,27413,31612,-779,32606,438
11881,1,3638,24569,31876,-3455,24376,5809
11902,1,3978,26285,29596,-8321,18143,9786
11925,1,3886,28041,28652,-9662,14294,17105
11947,1,1218,29761,30716,-9453,11875,24639
11969,1,26,32428,-32165,-10872,6657,30793
11991,1,1106,32428,-32165,-13644,-7539,32244
12013,1,-2478,30709,-32165,-19659,-25299,32244
12035,1,-5602,26301,-32165,-22863,-31691,32244
12056,1,-11434,16213,-32165,-16328,-31691,32244
12079,1,-16642,249,30212,-13194,-31691,32244
12100,1,-16642,-3515,20360,31099,-31691,32244
12123,1,-16642,2201,6768,24548,-31691,32244
12144,1,-16642,-3107,-32164,24548,-31691,32244
12167,1,-16642,-20955,-32164,24548,-21988,32244
12188,1,3238,12021,-32164,25300,-31692,12357
12211,1,23670,5617,7896,24547,-31692,-600
12232,1,29750,11237,8532,24547,23171,-25811
12255,1,30826,-14307,1184,24547,1046,-25115
12276,1,19322,-11527,-4884,24547,-20809,-9794
12299,1,12362,-6007,-9132,8582,-23804,-6685
12320,1,12566,1337,-4648,-4018,-21203,-14372
12343,1,11798,4505,-4116,-7726,-16348,-13618
12364,1,14218,4261,-3300,-8339,-13222,-6269
12387,1,16130,2465,-3376,-9791,-15010,-1797
12408,1,15826,4093,-3680,-9212,-16100,-258
12431,1,18514,6013,-4372,-4380,-15507,1631
12452,1,23122,7481,-3764,3804,-17016,5985
12474,1,21634,8177,-5636,11857,-19885,12507
12496,1,17730,6749,-8776,17684,-21598,21552
12518,1,15742,3657,-7528,24547,-22256,30096
12540,1,10998,-1579,-5092,24547,-20254,32244
12562,1,5690,-6931,-3312,24547,-17993,32244
12584,1,-1726,-21527,-7072,24547,-14389,32244
12606,1,-9282,-27247,-9820,24547,-5766,32244
