81083,2,2280,-5889,15519,7656,-4300,-662
81105,2,-8,39,14863,8152,-4237,4034
81128,2,-460,3139,16735,7921,-6346,13228
81149,2,-2760,3639,15439,8152,-8020,19480
81172,2,-6116,4911,12723,7552,-5949,24522
81195,2,-9836,6251,11031,5036,-1059,32606
81216,2,-12720,4747,14099,380,2618,-32713
81239,2,-16652,1835,15387,-7508,3093,-32713
81261,2,-20824,803,15959,-13592,2302,-32713
81284,2,-25240,1707,17347,-12755,1572,-32713
81328,2,30304,1067,19399,-2406,5987,-32713
81350,2,30304,2819,20975,4391,3506,-32713
81372,2,30304,3803,21655,9952,1582,-32713
81394,2,30304,3247,22883,14713,2643,-32713
81417,2,30304,-4449,22715,19478,6737,-32713
81439,2,30304,-18161,24375,25683,10057,-32713
81461,2,30304,-30597,22311,25683,14721,29079
81483,2,-28384,-27589,13847,25683,16465,9848
81506,2,-28024,-6817,4367,25683,9417,-7922
81527,2,-30112,-3917,1279,25683,9059,-5206
81572,2,-28896,-19673,14291,25683,20475,-20814
81594,2,-29640,-22609,17575,25683,20831,-28190
81616,2,-31844,-23225,19379,23777,17455,-32333
81639,2,32452,-19521,23331,9815,12513,-32712
81661,2,31720,-13709,26807,8427,4819,-32712
81683,2,32336,-11949,29227,14754,-4887,-32712
81705,2,32292,-12225,30083,18042,-15746,-32712
81728,2,31544,-11301,29991,16901,-24614,-32712
81750,2,32332,-9177,29223,13282,-29605,-32712
81772,2,-29520,-5081,27895,7859,-31740,-32712
81817,2,-23992,2779,26819,5548,-32380,-32712
81839,2,-20444,3727,24191,8198,-32380,-31880
81861,2,-18632,3667,21195,11247,-32380,-26801
81884,2,-18828,927,14631,14210,-32380,-20804
81905,2,-17780,-1341,8891,14106,-31915,-14851
81928,2,-14372,-4973,6631,13418,-24723,-9005
81950,2,-8496,-8701,4739,13238,-22942,-6435
81973,2,-7716,-9877,3319,12030,-21344,-3661
81994,2,-6712,-11629,5707,9818,-15004,-853
82017,2,-5348,-13773,7155,7006,-13134,-76
82106,2,324,-12745,17239,4802,-9210,5479
