49464,2,4568,-11468,17726,3077,-4089,-664
49486,2,4012,-9904,18102,5015,-5193,-472
49508,2,3424,-8156,19422,6335,-6891,2314
49530,2,2732,-6900,18234,7516,-8933,5409
49553,2,268,-5932,14282,6550,-6896,5887
49575,2,-620,-3168,16194,3530,-1982,14671
49597,2,460,-3356,16470,-1001,-3220,17807
49619,2,-2724,-3384,14034,-3460,-597,19634
49642,2,-2820,-1464,15434,-11510,1367,28050
49665,2,-5240,436,15718,-14520,1839,-32421
49686,2,-7584,1204,16474,-12996,2085,-32421
49709,2,-11292,8,19586,-8550,266,-32421
49731,2,-16164,-5664,20270,-5064,-3020,-32421
49842,2,-28064,-15184,22522,12624,-5493,29911
49864,2,-26280,-10208,22538,14552,-2093,24421
50042,2,-23920,-23512,18054,7073,10420,-920
50064,2,-24404,-20264,18398,6773,15173,-12155
50086,2,-24208,-16508,20118,15688,19111,-21822
50109,2,-23152,-17884,22854,20518,19580,-29776
50130,2,-23312,-22080,25670,11052,18168,-31378
50153,2,-23372,-22208,29642,-2489,12649,-32420
50176,2,-26908,-18860,31330,-7776,8168,-32420
50198,2,-28836,-16972,31406,-7214,6716,-32420
50220,2,-28552,-15040,31634,-5885,4857,-32420
50242,2,-26512,-14028,32194,-6150,477,-32420
50265,2,-24640,-11872,31834,-7464,-6230,-32420
50286,2,-22608,-7140,30206,-5352,-11611,-32420
50309,2,-20088,-4044,27774,-3182,-14578,-32420
50331,2,-17552,-1732,25790,-3317,-15928,-32420
50354,2,-14536,1132,24454,-2455,-17214,-32420
50375,2,-12396,3248,23114,1951,-18293,-32420
50398,2,-10008,3188,21626,7116,-18878,-28620
50420,2,-7596,2080,19490,8958,-19806,-23573
50442,2,-6148,836,15690,8230,-21816,-16479
50464,2,-4508,-2848,9166,5811,-21521,-9506
50487,2,-2540,-4036,5798,4837,-16080,-6813
50509,2,-876,-5112,8262,4784,-9929,-5347
50531,2,2320,-10364,15686,4763,-8249,-1338
50553,2,-1420,-30384,2558,-20709,32650,-10194
50576,2,14944,-8620,16974,-15576,3665,-5986
