137469,4,-22131,-13747,13433,24749,11016,-26847
137492,4,-21867,-17243,13889,32377,18742,-32393
137625,4,-15335,-28519,18621,17733,6189,-32393
137648,4,-13147,-29107,21509,12329,218,-32393
137670,4,-12055,-28579,23025,8583,-7153,-32393
137692,4,-11427,-27663,25145,1046,-13544,-32393
137714,4,-12459,-24267,26493,-8994,-17728,-32393
137737,4,-11767,-17435,27925,-15205,-19461,-32393
137759,4,-9355,-11163,29553,-14495,-20961,-32393
137781,4,-5875,-7991,31465,-13859,-24010,-32393
137803,4,-3123,-6023,31485,-15151,-29153,-32393
137826,4,-155,-4187,30425,-16233,-32651,-30849
137847,4,1485,-2275,30093,-17429,32615,-26883
137870,4,2273,-227,29109,-19596,32615,-23938
137892,4,2677,3133,28053,-19823,32615,-18513
137915,4,3081,5993,27285,-18781,32615,-11636
137936,4,2025,7753,25573,-17180,32615,-5511
137959,4,-1015,9217,22921,-13470,32615,-1624
137981,4,-1643,8733,22349,-8458,32615,493
138003,4,-3171,8601,22453,-6890,32615,3612
138025,4,-7419,8641,20433,-6679,32615,8609
138048,4,-9875,8133,17981,-7121,32615,12639
138071,4,-10523,7305,15573,-5658,32615,13400
138092,4,-9755,5401,14953,-2830,32615,10901
138115,4,-9671,2961,15285,-369,32615,6895
138137,4,-10191,1397,15265,1319,32615,3945
138159,4,-13719,457,12649,4965,32615,1325
138181,4,-21339,-2651,6269,10842,-32477,-2836
138204,4,-24415,-11731,-4423,16213,-21180,-11990
138226,4,-24619,-18307,-11023,19652,-749,-27559
138248,4,-27043,-18263,-12399,21103,19273,-32393
138270,4,-27507,-16199,-9535,22891,32614,-32393
138293,4,-24363,-18567,-7087,27642,32614,-32393
138314,4,-19019,-21987,-5363,29087,32614,-32393
138337,4,-10883,-20791,-619,23679,32614,-32393
138359,4,-919,-24499,1229,13075,32614,-32393
138382,4,-463,-27415,-2067,-1490,32614,-32393
138403,4,857,-20283,2001,-8723,32614,-32393
138426,4,5721,-14143,6445,-10080,30542,-32393
138448,4,10417,-12507,10873,-12302,23604,-26384
138470,4,12881,-11083,16597,-17642,14029,-22426
138492,4,15229,-8615,19593,-21796,3654,-19843
138515,4,17237,-4263,20885,-21589,-4201,-16371
138537,4,17485,-1519,25457,-18747,-14465,-9702
138559,4,16449,-1411,26541,-18225,-27290,-5480
138582,4,11145,-143,25373,-19118,32615,-3101
138604,4,6477,3157,23917,-17680,32615,-668
138626,4,4141,4693,22625,-14558,32615,1716
138648,4,1761,5213,22937,-13658,32615,3835
138671,4,169,5981,24021,-11876,32615,6400
138693,4,-2467,7285,22585,-6295,32615,8239
138715,4,-7299,4325,21709,-1013,32615,8140
138737,4,-8551,5429,24621,-418,32615,7785
138760,4,-9659,9693,28021,3580,32615,11547
138781,4,-18863,7965,20709,8124,32615,17088
138804,4,-21995,1889,10337,7233,32615,18269
138826,4,-21455,-3303,4917,-138,32615,13962
138849,4,-25099,-859,4321,-4400,-29026,7186
138870,4,-29395,3417,3977,1074,-19296,48
138893,4,-30643,3989,2693,10433,-12619,-6289
138915,4,-31007,1349,1437,15631,-6635,-9223
138937,4,-31659,-671,1541,14650,1308,-9270
138959,4,-29031,-1067,3845,12601,10048,-9759
138982,4,-24867,877,7149,14129,17268,-13047
139004,4,-20815,3101,9045,20074,21511,-17087
139026,4,-18887,4289,10281,26798,25203,-20073
139048,4,-16767,4533,12457,31678,29430,-21205
139071,4,-14655,4413,14121,32377,32614,-19939
139092,4,-11711,3641,16065,32377,32614,-15772
139115,4,-10015,2825,17481,32377,32614,-9798
139138,4,-10407,2513,19597,30827,32614,-4412
139160,4,-9147,2753,21153,29967,32614,854
139182,4,-5723,2877,23445,30882,32614,8159
139204,4,-8915,2317,25521,32377,32614,16164
139227,4,-13227,-2015,26385,32377,32614,23268
139248,4,-14787,-7235,26845,31662,31280,27976
139271,4,-15871,-8883,26649,25386,26631,30843
139293,4,-18219,-5559,28057,25885,22891,32106
139315,4,-21671,-5683,29861,32377,20143,-32588
139337,4,-24211,-9959,29741,32377,18564,-32394
139360,4,-24999,-11931,30689,25890,15141,-32394
139382,4,-25615,-12263,31029,16646,6922,-32394
139404,4,-28703,-13431,30181,7491,-1626,-32394
139426,4,-30395,-15627,28637,-2693,-6920,-32394
139449,4,-28523,-18859,26249,-12597,-9064,-32394
139470,4,-24471,-19551,24693,-14996,-10649,-32394
139493,4,-22583,-19435,22233,-9790,-9357,28447
139515,4,-20267,-17611,19741,-5490,-5864,14567
139538,4,-18495,-12615,17953,-1171,-3089,2584
139559,4,-18051,-7903,16837,5120,212,-4873
139582,4,-16899,-5459,16937,10287,3206,-8292
139604,4,-15407,-4235,17357,12926,4543,-8935
139626,4,-14379,-3967,17757,13180,3893,-7780
139649,4,-14211,-3979,17641,11481,2338,-6285
139671,4,-14251,-3475,17469,9455,1521,-5120
139694,4,-14163,-3139,17505,7717,1041,-4159
139715,4,-14399,-2031,17393,6452,631,-3512
139738,4,-15287,-911,17477,6556,733,-2973
139760,4,-15247,-1135,18061,6887,1631,-2301
139782,4,-14719,-2139,18505,5429,1649,-1976
