157622,4,-24040,-14421,-223,23414,20239,-20061
157644,4,-23676,-13297,-275,25667,22504,-22763
157667,4,-24240,-15069,-1519,25667,25623,-24254
157688,4,-22344,-19549,-2551,25667,30792,-29272
157711,4,-16624,-26505,-2487,25667,28588,-31336
157733,4,-21620,-25553,-859,24123,30800,-29647
157756,4,-19140,-25789,1409,25667,29878,-32717
157777,4,-12896,-29721,8141,25667,20935,-32717
157800,4,-14140,32639,11301,25667,11035,-32717
157822,4,-16544,32639,13733,10970,4501,-32717
157844,4,-18036,-29081,16729,6038,692,-32717
157867,4,-16508,-22337,21853,9750,-4701,-32717
157889,4,-13980,-20253,27949,6819,-14045,-32717
157912,4,-14392,-14609,30797,-2990,-23669,-32717
157933,4,-14292,-9797,-31547,-14764,-29526,-32717
157956,4,-11480,-5421,-27787,-24487,-32441,-32717
157978,4,-10168,-1417,-26175,-28997,-32441,-32717
158000,4,-11184,2455,-28559,-29699,-32441,-32717
158022,4,-12696,5007,-30407,-29398,-32441,-26970
158045,4,-14876,8055,32749,-27361,-32441,-21577
158067,4,-16728,9347,-32127,-22609,-32441,-16998
158089,4,-16616,8483,-31227,-14657,-32441,-13277
158111,4,-17560,7427,31197,-8717,-32441,-10692
158134,4,-20172,6299,23201,-730,-32441,-10243
158155,4,-21428,1679,15281,7692,-32441,-11429
158178,4,-25124,-4009,1997,15670,-32441,-16092
158200,4,-28820,-11365,-18411,25667,-21548,-29964
158223,4,-24932,-14469,-18411,25667,10757,-32717
158244,4,-25592,-4705,-17387,25667,29420,-32717
158267,4,-24856,-14437,-18411,25667,-32442,-32717
158289,4,-17628,-27141,-18411,25667,-32442,-32717
158311,4,-12304,-22517,-17455,23961,-32442,-32717
158333,4,904,-17993,917,25667,-32442,-32717
158356,4,2872,-21725,2585,23765,-32442,-30926
158379,4,6604,-23645,3345,13297,-32442,-31169
158400,4,4736,-19905,5877,1182,30890,-32639
158423,4,9652,-13641,19017,-8641,24853,-32660
158445,4,14244,-8305,26713,-12640,10372,-28837
158467,4,16512,-7017,29153,-15331,-5602,-20235
158489,4,14596,-5469,-32659,-19283,-19928,-14342
158512,4,10072,-3257,-31483,-22786,-32441,-15785
158534,4,6092,1139,29873,-22451,-32441,-15871
158556,4,2128,4967,25477,-17862,-32441,-11974
158601,4,-2236,111,25861,-13818,-32441,-7757
158622,4,-4456,775,28321,-13777,-32441,-6881
158645,4,-11764,5047,25005,-8601,-32441,-4420
158667,4,-19704,3771,19137,-578,-32441,-2800
158690,4,-20992,1467,13897,3777,-32441,-2731
158711,4,-20072,-477,13281,3959,-32441,-1411
158734,4,-24796,-553,10637,623,-32441,-739
158756,4,-28012,3647,2845,-2871,-32441,1113
158778,4,-28776,6443,-3783,-398,-32441,2164
158800,4,-26800,6867,-8163,7072,-25876,1064
158845,4,-26436,3359,-7511,15851,3442,-7454
158867,4,-25312,6819,-2431,19383,16784,-10499
158889,4,-20444,8623,3297,25667,24309,-10000
158912,4,-16312,6427,8533,25667,25872,-5729
158934,4,-15216,3319,10637,25667,26686,-1351
158956,4,-14796,4459,12261,25667,27993,1317
158979,4,-15000,6379,14881,25667,28885,5673
159001,4,-14948,5227,16117,25667,30395,11433
159023,4,-15520,4423,17961,25667,-32442,16357
159045,4,-16904,3271,21341,25667,-32442,22782
159068,4,-20716,1603,23757,25667,-32442,30291
159089,4,-24736,-2001,24173,25667,-32442,-32718
159134,4,-31764,-8125,23457,25667,32585,-32718
159157,4,29476,-8865,25181,25667,-32442,-32718
159178,4,29476,-15777,26397,25667,32636,-32718
159201,4,29476,-24929,27045,13228,27462,-32718
159223,4,29476,-24253,26901,1889,18393,-32718
159245,4,29476,-18357,25633,2993,10385,-32718
159267,4,29544,-18193,24873,7342,5472,-32718
159290,4,-31892,-22725,22349,2916,-4031,-32718
159311,4,-30080,-24165,18637,-6938,-13106,-32718
159334,4,-30108,-22805,16633,-12840,-14601,27322
159379,4,-24044,-17361,14421,-12138,-4890,9791
159400,4,-22136,-13305,13873,-7699,-1656,2998
