199803,4,-21508,-11017,8477,-6411,2136,-3811
199826,4,-25528,-16593,5557,-10999,9568,-12224
199847,4,-27740,-12853,6133,-8990,19360,-21738
199870,4,-23792,-8553,9253,11353,19056,-25418
199892,4,-23924,-14053,5297,25667,14903,-28009
199937,4,-23416,-28953,3169,25667,14207,-32717
199959,4,-23728,-29741,-603,25667,16826,-32717
199982,4,-22524,-27121,-707,25667,23055,-32717
200003,4,-16900,-25541,5745,25667,24393,-32717
200026,4,-11936,-26545,10289,25667,16755,-32717
200048,4,-11564,-27857,9513,25667,10181,-32717
200071,4,-12708,-28569,10229,22482,6964,-32717
200092,4,-12156,-26437,13513,16067,4404,-32717
200115,4,-9916,-20645,20785,8393,-893,-32717
200137,4,-8380,-17141,26769,2954,-10408,-32717
200181,4,-7876,-9377,30481,-3163,-27863,-32717
200204,4,-4500,-6565,-32475,-7774,-32441,-32717
200226,4,-5108,-5193,-30691,-14877,-32441,-31133
200248,4,-6748,-2393,-30507,-20857,-32441,-24923
200270,4,-8384,3023,30829,-21097,-32441,-19640
200293,4,-8200,6295,29313,-18573,-32441,-12467
200314,4,-8344,3775,29029,-19130,-32441,-7134
200337,4,-11456,7343,25661,-20775,-32441,-3846
200359,4,-15964,8935,19517,-15847,-32441,886
200382,4,-13316,6427,17201,-12204,-32441,2099
200426,4,-12772,3755,16965,-5738,-32441,-912
200449,4,-13628,2495,14741,1237,-32441,-3255
200470,4,-17448,-665,8169,9621,-32441,-5356
200493,4,-19268,-5921,-1851,18308,-32441,-10157
200515,4,-18212,-13769,-6503,25573,-18401,-18557
200538,4,-21404,-19633,-11471,25667,-2988,-28880
200559,4,-25392,-19285,-16107,24871,12370,-32717
200582,4,-22332,-15945,-18411,25667,25880,-32717
200604,4,-17332,-17113,-16931,25667,-32442,-32717
200626,4,-13600,-22649,-13175,25667,-32442,-32717
200671,4,-7172,-23165,-6407,16241,-32442,-32717
200715,4,3672,-16841,5413,1788,-32442,-30342
200737,4,5884,-14977,9997,-4819,-32484,-27929
200760,4,8944,-13049,16637,-10178,23650,-26219
200781,4,12716,-11321,21153,-16729,12761,-24095
200804,4,13992,-7601,23417,-19331,2604,-19084
200826,4,13196,-5453,24865,-17572,-8261,-13332
200848,4,13024,-6369,25601,-13998,-19701,-11396
200870,4,13180,-7225,26433,-13534,-31799,-12596
200915,4,2748,-3945,23073,-20097,-32441,-8169
200960,4,-2280,1347,22673,-26736,-32441,-6577
200982,4,-6752,3179,21741,-20854,-32441,-4623
201004,4,-8620,1863,22161,-17102,-32441,-5826
201026,4,-10068,2915,23545,-16183,-32441,-6304
201049,4,-13652,4119,21085,-15245,-32441,-4766
201071,4,-14220,6031,18377,-11568,-32441,-2616
201093,4,-16004,6559,14401,-5325,-32441,-4568
201115,4,-19312,6347,9677,443,-32441,-6016
201138,4,-22748,5507,4181,1616,-31733,-5620
201159,4,-25928,7403,-507,1750,-25422,-5855
201204,4,-26440,12299,-6479,15130,-10584,-8816
201227,4,-23904,12379,-7243,21761,-3359,-8756
201248,4,-24408,9591,-7171,24221,2703,-5527
201271,4,-26720,3927,-6175,22213,10626,-2193
201293,4,-25208,3011,-2659,22656,18749,-3026
201315,4,-20220,3967,2005,25667,24945,-4841
201337,4,-17128,1935,5397,25667,26592,-3190
201360,4,-17164,-909,6265,25667,25988,1835
201382,4,-17016,-2409,7301,25667,25654,6016
201404,4,-15040,-2153,9861,25667,25760,9164
201449,4,-11916,-2853,14949,25667,22556,15059
201470,4,-13688,-3849,15509,25667,21003,17677
201493,4,-14492,-3741,16669,25667,21536,19698
201516,4,-14400,-3641,18365,25667,23702,22361
201538,4,-16408,-5477,19957,25667,25791,27583
201560,4,-18828,-8097,20629,22678,26140,32442
201582,4,-19500,-10129,21289,18091,23356,-32718
201605,4,-20276,-8373,22389,21009,18247,-32718
201626,4,-21800,-7597,23365,25667,13493,-32718
201649,4,-25352,-9693,22629,25667,10661,-32718
201694,4,30400,-17797,21453,25667,17436,-32718
201715,4,-29672,-18005,23645,15655,17939,-32718
201738,4,-29772,-15053,22321,6205,13329,-32718
201760,4,-30084,-13857,21541,-991,7937,32671
201782,4,-30336,-14273,20201,-6586,2137,32756
201804,4,-30664,-15533,18557,-9479,-2084,31444
201827,4,-29584,-16941,17381,-10180,-4285,28011
201849,4,-27744,-18473,16505,-9957,-4929,22169
201871,4,-25420,-18065,15497,-9947,-4708,14973
201893,4,-23228,-14537,14381,-8166,-4469,7585
