563833,2,-20532,-6503,1709,20418,-8405,8494
563856,2,-22708,-8835,3281,25611,-9211,9062
563878,2,-21560,-14875,5357,25611,-7380,3015
563901,2,-20184,-19027,8741,25611,-3725,-10867
563923,2,-21260,-17711,13081,25611,-4095,-23598
563946,2,-23384,-13471,15885,25611,-7120,-30599
563969,2,-24760,-9103,17837,25611,-12285,-32618
563991,2,-23772,-1927,23133,25611,-23895,-27029
564035,2,-29308,5165,23721,19695,-32395,-6759
564080,2,-31920,1725,17629,7059,-32395,6941
564103,2,32052,4401,15997,-784,-32395,8129
564125,2,31724,8401,18393,-316,-32395,9017
564148,2,-30856,10529,23185,10522,-32395,9888
564170,2,-30956,7957,23973,16460,-32395,14782
564193,2,-32624,1109,23437,9499,-32395,20089
564215,2,-27336,-2487,21109,494,-32395,19316
564237,2,-23932,-2351,18549,-7912,-32395,18428
564259,2,-26604,-8735,-7591,-27712,-32395,20403
564282,2,-14676,18197,-18355,25612,-32396,-16539
564327,2,9700,913,23989,-18151,-32395,10662
564349,2,-11324,3133,12889,-25457,-32395,17013
564372,2,-19636,1385,-4787,-28002,-32395,19862
564395,2,-14812,-10271,-18835,-20429,-32395,12897
564417,2,-10512,-5499,-18539,-13223,-4900,6864
564440,2,-6004,-63,-10167,-11021,12772,13580
564462,2,-9988,-3655,-5571,-17423,23576,15437
564485,2,-14536,-3435,-7231,-24932,-32396,18764
564507,2,-22628,-1635,-5643,-24762,-32396,25849
564529,2,-32736,-4087,1821,-18768,-32396,-32740
564551,2,30840,-9979,9101,-20153,-32396,-32740
564574,2,31292,-18735,14145,30943,-32396,-32740
564619,2,-27732,-7551,16205,25612,-32396,-32740
564641,2,-26244,-99,13173,25612,11268,-32740
564664,2,-28952,1105,8305,-29161,-9091,-32740
564686,2,30840,3829,4729,-7586,-20216,-32740
564709,2,30840,7217,3969,8671,-26635,-32740
564731,2,30840,8373,3165,18063,-31259,-32740
564753,2,30840,4173,-1231,17279,-32395,-32740
564775,2,30840,-5619,-6163,9653,-23571,-32740
564798,2,30840,-20103,-3163,-2079,-13053,-32740
564820,2,-28268,-30003,-4787,-23650,-8146,-32740
564843,2,-17940,-26071,-927,29184,-6305,8577
564866,2,-20764,-8207,-359,-27145,-5919,-15591
564911,2,-21716,7229,-2419,25190,-616,-28049
564933,2,-19648,8625,-1223,25611,-888,-24776
564956,2,-18316,4661,-379,25611,-1063,-19158
564978,2,-17780,-607,609,25611,-312,-15384
565001,2,-17784,-4027,533,25611,606,-12967
565023,2,-17736,-5627,-407,25611,2681,-10862
565046,2,-17648,-5503,-623,21506,5512,-9389
565068,2,-17976,-4867,441,5886,8005,-7523
565091,2,-17872,-4251,1869,-7455,8667,-5038
565113,2,-18348,-4827,3173,-18138,7011,-3097
565136,2,-18680,-5695,3485,-26921,3424,-3116
565158,2,-19132,-5211,2673,32237,-799,-5215
565202,2,-21512,289,-803,-31053,-4609,-10365
565225,2,-22876,3981,-3111,-24386,-3748,-10551
565248,2,-22740,6429,-5671,-14326,-611,-8225
565270,2,-21720,4441,-5695,-3991,3742,-8039
565293,2,-20708,1617,-4695,3380,7839,-11570
565315,2,-19952,1541,-2647,5993,9155,-15540
565338,2,-19244,2873,-1475,6534,8825,-17801
565360,2,-18632,3661,-1031,6120,7174,-17581
565383,2,-18376,3237,-327,4586,4837,-16385
565405,2,-17676,2401,-327,1701,1746,-15515
565428,2,-17224,2897,-311,-1088,-990,-13745
565450,2,-16684,3593,-471,-2682,-3115,-11073
565495,2,-16492,4077,-2159,-2717,-5907,-4073
