83659,1,-18746,-7895,14757,77,2375,-5729
83681,1,-20734,-10063,13381,1372,3951,-9786
83703,1,-24622,-14183,9949,4871,7629,-15433
83726,1,-28494,-20367,4805,8329,12408,-26156
83748,1,31570,-24963,-2607,11516,18413,-32424
83770,1,31570,-27923,-11691,10994,32661,-32424
83792,1,31570,-30999,-11423,5448,32661,-32424
83815,1,31570,-29971,-6103,34,32661,-32424
83836,1,31570,-29163,-5831,879,32661,-32424
83859,1,31570,-28235,-2843,4734,32661,-32424
83881,1,31570,-30059,3489,4907,32661,-32424
83903,1,31570,-28843,11317,-3823,32661,-32424
83926,1,31570,-18699,17969,-13776,32661,-32424
83948,1,31570,-11515,22033,-15841,32661,-32424
83971,1,-32422,-7655,25805,-18705,32661,-32424
84037,1,-21802,9133,30625,-9244,32661,-32424
84059,1,-19266,11173,-31075,-2554,32661,-32424
84081,1,-18358,15585,-24747,7103,32661,-32424
84104,1,-17094,17557,-17407,16205,32661,-32424
84126,1,-11774,19489,-15908,20756,32661,-26006
84148,1,-12078,16841,-15908,16970,32661,-14328
84214,1,-10418,20213,-15908,13440,15555,16621
84237,1,-11442,27069,-15908,5401,5567,24903
84259,1,-11690,-31191,-15908,3005,-16156,-32425
84282,1,-18094,28393,-15908,8418,32662,-32425
84303,1,-29438,9801,-15908,20831,32662,-32425
84326,1,31570,-3651,-15908,27317,32662,-32425
84348,1,31570,-4483,-15908,11625,32662,-32425
84370,1,31570,-3759,4449,-12097,32662,-32425
84392,1,31570,-21635,-15907,-27088,32662,-32425
84415,1,31570,-28299,-15907,32446,-14281,-32425
84438,1,-14922,-5023,-15907,-31219,20336,19455
84459,1,6946,10397,13693,32445,28325,-6635
84482,1,6418,-4771,18181,32445,13612,-29321
84504,1,12834,-9123,1429,26633,-3543,-17303
84526,1,5626,-5471,-7875,-13514,-20633,4262
84548,1,-222,5121,-7519,-24201,-10328,6225
