1169379,2,0,0,0,0,0,0
1249709,2,0,0,0,0,0,0
1249731,2,0,0,0,0,0,0
1249754,2,0,0,0,0,0,0
1249775,2,0,0,0,0,0,0
1249798,2,0,0,0,0,0,0
1249820,2,0,0,0,0,0,0
1249842,2,0,0,0,0,0,0
1249864,2,0,0,0,0,0,0
1249887,2,0,0,0,0,0,0
1249909,2,0,0,0,0,0,0
1249931,2,0,0,0,0,0,0
1249953,2,0,0,0,0,0,0
1249976,2,0,0,0,0,0,0
1249997,2,0,0,0,0,0,0
1250020,2,0,0,0,0,0,0
1250042,2,0,0,0,0,0,0
1250065,2,0,0,0,0,0,0
1250086,2,0,0,0,0,0,0
1250109,2,0,0,0,0,0,0
1250131,2,0,0,0,0,0,0
1250154,2,0,0,0,0,0,0
1250176,2,0,0,0,0,0,0
1250198,2,0,0,0,0,0,0
1250221,2,0,0,0,0,0,0
1250242,2,0,0,0,0,0,0
1250265,2,0,0,0,0,0,0
1250287,2,0,0,0,0,0,0
1250310,2,0,0,0,0,0,0
1250331,2,0,0,0,0,0,0
1250354,2,0,0,0,0,0,0
1250376,2,0,0,0,0,0,0
1250398,2,0,0,0,0,0,0
1250420,2,0,0,0,0,0,0
1250443,2,0,0,0,0,0,0
1250465,2,0,0,0,0,0,0
1250487,2,0,0,0,0,0,0
1250509,2,0,0,0,0,0,0
1250532,2,0,0,0,0,0,0
1250553,2,0,0,0,0,0,0
1250576,2,0,0,0,0,0,0
1250598,2,0,0,0,0,0,0
1250621,2,0,0,0,0,0,0
1250642,2,0,0,0,0,0,0
1250665,2,0,0,0,0,0,0
1250688,2,0,0,0,0,0,0
1250710,2,0,0,0,0,0,0
1250732,2,0,0,0,0,0,0
1250754,2,0,0,0,0,0,0
1250777,2,0,0,0,0,0,0
1250798,2,0,0,0,0,0,0
1250821,2,0,0,0,0,0,0
1250843,2,0,0,0,0,0,0
1250866,2,0,0,0,0,0,0
1250887,2,0,0,0,0,0,0
1250910,2,0,0,0,0,0,0
1250932,2,0,0,0,0,0,0
1250954,2,0,0,0,0,0,0
1250976,2,0,0,0,0,0,0
1250999,2,0,0,0,0,0,0
1251021,2,0,0,0,0,0,0
1251043,2,0,0,0,0,0,0
1251065,2,0,0,0,0,0,0
1251088,2,0,0,0,0,0,0
1251109,2,0,0,0,0,0,0
1251132,2,0,0,0,0,0,0
1251154,2,0,0,0,0,0,0
1251177,2,0,0,0,0,0,0
1251198,2,0,0,0,0,0,0
1251221,2,0,0,0,0,0,0
1251244,2,0,0,0,0,0,0
1251265,2,0,0,0,0,0,0
1251288,2,0,0,0,0,0,0
1251310,2,0,0,0,0,0,0
1251333,2,0,0,0,0,0,0
1251354,2,0,0,0,0,0,0
1251377,2,0,0,0,0,0,0
1251399,2,0,0,0,0,0,0
1251421,2,0,0,0,0,0,0
1251443,2,0,0,0,0,0,0
1251466,2,0,0,0,0,0,0
1251488,2,0,0,0,0,0,0
1251510,2,0,0,0,0,0,0
1251532,2,0,0,0,0,0,0
1251555,2,0,0,0,0,0,0
1251577,2,0,0,0,0,0,0
1251599,2,0,0,0,0,0,0
1251621,2,0,0,0,0,0,0
1251644,2,0,0,0,0,0,0
1251665,2,0,0,0,0,0,0
1251688,2,0,0,0,0,0,0
1251710,2,0,0,0,0,0,0
