46691,4,0,0,0,0,0,0
46713,4,0,0,0,0,0,0
46736,4,0,0,0,0,0,0
46758,4,0,0,0,0,0,0
46780,4,0,0,0,0,0,0
46802,4,0,0,0,0,0,0
46825,4,0,0,0,0,0,0
46848,4,0,0,0,0,0,0
46869,4,0,0,0,0,0,0
46892,4,0,0,0,0,0,0
46914,4,0,0,0,0,0,0
46936,4,0,0,0,0,0,0
46958,4,0,0,0,0,0,0
46981,4,0,0,0,0,0,0
47003,4,0,0,0,0,0,0
47025,4,0,0,0,0,0,0
47047,4,0,0,0,0,0,0
47070,4,0,0,0,0,0,0
47091,4,0,0,0,0,0,0
47114,4,0,0,0,0,0,0
47136,4,0,0,0,0,0,0
47158,4,0,0,0,0,0,0
47180,4,0,0,0,0,0,0
47203,4,0,0,0,0,0,0
47225,4,0,0,0,0,0,0
47247,4,0,0,0,0,0,0
47269,4,0,0,0,0,0,0
47292,4,0,0,0,0,0,0
47313,4,0,0,0,0,0,0
47336,4,0,0,0,0,0,0
47358,4,0,0,0,0,0,0
47381,4,0,0,0,0,0,0
47403,4,0,0,0,0,0,0
47425,4,0,0,0,0,0,0
47448,4,0,0,0,0,0,0
47469,4,0,0,0,0,0,0
47492,4,0,0,0,0,0,0
47514,4,0,0,0,0,0,0
47537,4,0,0,0,0,0,0
47558,4,0,0,0,0,0,0
47581,4,0,0,0,0,0,0
47603,4,0,0,0,0,0,0
47625,4,0,0,0,0,0,0
47647,4,0,0,0,0,0,0
47670,4,0,0,0,0,0,0
47692,4,0,0,0,0,0,0
47714,4,0,0,0,0,0,0
47736,4,0,0,0,0,0,0
47759,4,0,0,0,0,0,0
47780,4,0,0,0,0,0,0
47803,4,0,0,0,0,0,0
47825,4,0,0,0,0,0,0
47848,4,0,0,0,0,0,0
47869,4,0,0,0,0,0,0
47892,4,0,0,0,0,0,0
47915,4,0,0,0,0,0,0
47936,4,0,0,0,0,0,0
47959,4,0,0,0,0,0,0
47981,4,0,0,0,0,0,0
48004,4,0,0,0,0,0,0
48025,4,0,0,0,0,0,0
48048,4,0,0,0,0,0,0
48070,4,0,0,0,0,0,0
48092,4,0,0,0,0,0,0
48114,4,0,0,0,0,0,0
48137,4,0,0,0,0,0,0
48159,4,0,0,0,0,0,0
48181,4,0,0,0,0,0,0
48203,4,0,0,0,0,0,0
48226,4,0,0,0,0,0,0
48247,4,0,0,0,0,0,0
48270,4,0,0,0,0,0,0
48292,4,0,0,0,0,0,0
48315,4,0,0,0,0,0,0
48336,4,0,0,0,0,0,0
48359,4,0,0,0,0,0,0
48381,4,0,0,0,0,0,0
48403,4,0,0,0,0,0,0
48425,4,0,0,0,0,0,0
48448,4,0,0,0,0,0,0
48471,4,0,0,0,0,0,0
48492,4,0,0,0,0,0,0
48515,4,0,0,0,0,0,0
48537,4,0,0,0,0,0,0
48560,4,0,0,0,0,0,0
48581,4,0,0,0,0,0,0
48604,4,0,0,0,0,0,0
48626,4,0,0,0,0,0,0
48648,4,0,0,0,0,0,0
48670,4,-16527,-3231,17706,4809,2594,-5395
48693,4,-15671,-4267,18606,9379,2963,-5634
48715,4,-15479,-8631,18878,11865,1203,-4932
48737,4,-18023,-12855,17606,10784,820,-6259
48759,4,-19527,-16071,17478,11092,3804,-10905
48782,4,-18615,-16795,19986,16098,6066,-16951
48803,4,-17843,-19811,23398,22771,4788,-20778
48826,4,-17939,-25599,25926,23958,1989,-25264
48848,4,-19063,-26691,28314,22625,-2682,-30167
48871,4,-21611,-24515,31106,24083,-7033,-32455
48892,4,-23071,-23823,-32006,26498,-11282,-32455
48915,4,-23515,-23911,-27854,23781,-17324,-32455
48937,4,-25827,-21051,-27094,20932,-24352,-32455
48959,4,-26715,-18583,-26034,20104,-29918,-32455
48982,4,-26859,-16155,-23382,21054,32679,-32455
49004,4,-28159,-14319,-23742,23941,32679,-32455
49026,4,-28403,-10579,-24022,26459,32679,-32455
49048,4,-27071,-8859,-23394,28959,32679,-31528
49071,4,-27499,-10247,-28002,24267,32679,-26877
49093,4,-26311,-8983,-31750,15358,32679,-21368
49115,4,-23839,-6363,30466,8561,32679,-19337
49137,4,-22655,-3423,27462,6883,32679,-17655
49160,4,-18939,-2831,27738,8469,32679,-17488
49181,4,-16899,-2475,27618,8965,32679,-16491
