40488,3,-20144,425,14309,6093,818,-303
40511,3,-21252,-27,12413,10766,2536,-3272
40534,3,-22060,-1499,11329,20453,5052,-5785
40555,3,-22024,-5443,12145,25717,4482,-8875
40623,3,-25304,-32235,26117,25717,-15770,-25089
40644,3,-30664,-32235,-31699,25717,-18703,-32401
40667,3,-32272,-23199,-18360,25717,-27125,-32708
40689,3,30916,-16719,-18360,25717,-32349,-29592
40711,3,29468,-19719,-18360,25717,-32349,-23883
40733,3,29468,-17279,-18360,25717,-32349,-20622
40756,3,29468,1061,-18360,21343,-32349,1249
40778,3,29468,5353,-18360,5010,-32349,11871
40800,3,29468,1165,-18439,-2326,-32349,5840
40822,3,29468,1313,-29787,-6520,-32349,6053
40845,3,29468,-459,24377,-13407,-32349,5110
40866,3,29468,1925,14473,-13680,-32349,3453
40889,3,29468,941,3865,-11804,-32349,742
40911,3,29468,3265,-2583,-3565,-32349,-2222
40934,3,-25844,2661,-5671,8358,-32349,-3038
40955,3,-15408,-1931,-8227,11836,-32349,-2357
40978,3,-6752,-2179,-10939,8135,-26735,16
41000,3,-1668,-4379,-13387,7189,-18207,585
41022,3,2760,-5091,-13543,4738,-8109,-345
