168015,3,-17302,-4273,12532,5741,-727,-1474
168037,3,-17486,-6337,11592,11255,275,-3515
168082,3,-18654,-10773,10064,18748,20,-7365
168103,3,-19474,-14857,10972,23439,1198,-10593
168126,3,-20918,-20233,11840,25447,1435,-16968
168148,3,-23054,-23309,13180,22956,2566,-23639
168171,3,-24570,-24817,14964,17265,4455,-28071
168193,3,-26046,-23829,17924,12917,3876,-31918
168215,3,-27218,-21201,22188,14080,1862,-32414
168238,3,-26210,-18901,24648,23560,-3714,-32414
168259,3,-27338,-19613,26792,32396,-11204,-32414
168282,3,-28410,-20493,29028,32396,-16183,-32414
168327,3,-24390,-18561,-30712,31883,-29110,-32414
168348,3,-24806,-15101,-29960,22687,32665,-32414
168371,3,-23074,-10161,-30696,15028,32665,-32414
168393,3,-21754,-5533,-30020,12669,32665,-32414
168415,3,-18782,-5249,-29744,13549,32665,-32414
168437,3,-17294,-4861,-32184,9638,32665,-31105
168460,3,-16050,-849,31800,6316,32665,-25307
168482,3,-14690,-389,30148,7478,32665,-23538
168504,3,-12270,1143,28388,9080,32665,-22552
168526,3,-11162,1287,22960,8458,32665,-19653
168570,3,-7030,4263,2028,-45,32665,-2700
168593,3,-5910,2647,-10752,-6871,32665,2670
168615,3,-6050,1447,-15936,-8541,-23835,1433
168638,3,1258,1523,-12360,-6860,-8283,-1601
