155922,4,4591,3335,766,28420,-25490,2516
155943,4,4143,3059,-222,29817,-27087,3570
155988,4,3011,6487,-866,-30362,-32403,6967
156011,4,1559,7835,-66,-21994,-32403,11768
156034,4,47,7575,118,-12498,-32403,17631
156056,4,-3493,5863,86,-3860,-32403,21991
156079,4,-10469,1275,-1898,2748,-32403,24696
156101,4,-16661,-3313,-3134,5843,-32403,25163
156124,4,-20293,-7969,-6650,5339,-32403,22864
156146,4,-20921,-12797,-8982,2148,-32403,16954
156169,4,-23301,-17213,-13078,-6054,-32403,9154
156191,4,-25757,-19421,-15510,-10354,-32403,-3779
156236,4,32095,-18917,-19138,-779,-25751,-32731
156280,4,30347,-19841,-18410,17662,-17072,-32731
156303,4,30347,-23293,-20602,20716,-14648,-32731
156325,4,30347,-24885,-22906,19778,-8842,-32731
156348,4,30347,-25297,-26326,17184,2058,-32731
156370,4,30347,-24877,-23966,15490,15471,-32731
156393,4,31831,-26025,-19882,15073,27498,-32731
156416,4,-29829,-22217,-13734,12876,-32404,-32731
156438,4,-24757,-17545,-9374,11377,-32404,-32731
156461,4,-22037,-15753,-9918,11617,30252,-32731
156482,4,-18137,-13301,-9442,4978,30542,-32731
156527,4,-14441,-9725,-5534,-11092,29477,-32731
156550,4,-15369,-5441,-4174,-16731,-32404,-29739
156572,4,-13881,-1197,158,-17429,-32404,-24590
156595,4,-12977,1455,4274,-16171,-32404,-17231
156617,4,-10501,979,7914,-14942,32236,-9619
156640,4,-7693,-993,9490,-15363,25993,-4584
156662,4,-7029,-1965,7550,-20519,19027,-511
156685,4,-7741,-2085,6178,-27150,15342,3798
156707,4,-10445,-1081,3986,32305,15885,9129
156730,4,-11293,-185,4374,29211,19609,16088
156752,4,-12021,767,4894,29840,21063,24746
156775,4,-14553,1107,5674,-32293,20104,32661
156820,4,-25533,-509,3370,-26200,23085,-32732
156843,4,-32329,-101,5410,-20012,24209,-32732
156864,4,30347,-3513,6202,-12903,25498,-32732
156887,4,30347,-3381,9630,-7159,26761,-32732
156909,4,30347,-8269,11294,-1677,29022,-32732
156932,4,30347,-18641,13570,-2259,-32404,-32732
156954,4,30347,-17921,14178,-5216,32686,-32732
156977,4,30347,-13753,14342,-5099,21755,-32732
156999,4,30347,-15649,11334,-1700,-990,-32732
157022,4,30347,31807,4774,2001,-15948,-32732
157044,4,30347,31807,5426,-3450,-2804,-32732
157067,4,-25857,31807,4018,-14220,-14661,-5354
157111,4,-25513,10799,-1374,24921,-22030,-18819
157133,4,-20197,6619,-2710,25752,-23260,7695
157156,4,-22693,-10893,-7642,25752,-12887,16252
157178,4,-22437,-19081,-6474,16196,-1407,12653
157201,4,-21057,-19069,-2562,1201,5244,4442
157223,4,-19953,-12517,598,-6145,6198,-4162
157246,4,-20589,-3897,1258,-5715,3844,-8677
157268,4,-20357,1299,1138,-1432,982,-8042
157291,4,-20481,3183,150,4674,-1122,-4892
157314,4,-19877,1851,26,9675,-1488,-3757
157336,4,-19045,203,-394,10005,-2505,-4359
157359,4,-18809,-313,-1358,6452,-3286,-4731
157404,4,-18521,3479,-1842,-1052,-1293,-6109
157426,4,-17713,5215,-1234,-1495,-1210,-4266
157449,4,-17569,4931,-734,716,-2159,-2410
157471,4,-18393,3939,-1034,2819,-2452,-1882
157494,4,-18441,3011,-1274,3359,-1710,-1705
157516,4,-19149,2079,-1538,2433,-237,-1329
157538,4,-19001,899,-1266,60,1328,-1150
157560,4,-18429,1227,-326,-2043,1756,-964
157583,4,-18293,2183,30,-2358,1449,-642
73690,4,-23832,-13332,-7878,-18681,12650,-8101
73712,4,-25272,-13952,-9098,-23996,22397,-15365
73735,4,-27524,-12416,-7434,-23501,30339,-20730
73757,4,-29952,-7080,-7286,-18038,-32403,-22660
73780,4,-21740,-6516,-2546,10588,30002,-22058
73802,4,-18456,-20500,-11126,25752,23931,-27681
73825,4,-24968,-29728,-19410,25752,21337,-32734
73869,4,-16892,-19984,-21498,19586,26001,-32734
73891,4,-15816,-22812,-23834,25752,27358,-32734
73914,4,-13880,-28912,-23690,25752,29805,-32734
73936,4,-10228,-26244,-18630,24424,29257,-32734
73959,4,-8904,-25012,-14550,23318,25657,-32734
73981,4,-9636,-25260,-12466,19374,21873,-32734
74004,4,-9992,-20668,-7730,14174,17926,-32734
74027,4,-8828,-17320,-406,10820,12280,-32734
74049,4,-7768,-15852,6762,8735,3912,-32734
74072,4,-6144,-14344,10478,7677,-6876,-32734
74094,4,-3296,-11780,14090,3228,-20223,-32734
74117,4,1440,-10728,18082,-5922,-32402,-32734
74161,4,-9176,-4184,10322,-21687,-32402,-22892
74183,4,-7080,-1344,10650,-24577,-32402,-20294
74206,4,-5160,-8,13070,-26344,-32402,-20690
74228,4,-6916,5424,16478,-25628,-32402,-17587
74251,4,-10980,6240,15250,-16641,-32402,-13543
74273,4,-8916,1580,11626,-9990,-32402,-14696
74296,4,-9744,208,10010,-6728,-32402,-16635
74318,4,-13800,-708,7674,-4319,-32402,-18080
74341,4,-13448,-172,5602,-285,-32402,-19657
74363,4,-16688,-2076,1074,8796,-32402,-21797
74408,4,-32392,-14940,-32698,25752,-17276,-32734
74454,4,30220,-17152,31118,25752,-32403,-32734
74475,4,30220,-9916,31118,25752,-32403,-32734
74498,4,-22208,-17016,31118,25752,-32403,-32734
74520,4,-9252,-23060,-31350,25752,-32403,-32734
74543,4,-10664,-23684,-26602,15166,-32403,-32734
74565,4,76,-18748,-20394,12268,-32403,-30153
74588,4,4392,-16332,-16578,10933,-32403,-29532
74610,4,7280,-16344,-10326,3321,31757,-27946
74633,4,9820,-14992,-5682,-10370,19085,-25101
74655,4,11588,-9544,-326,-19837,7800,-20135
