97105,0,-20171,-2009,3427,23473,7790,6752
97128,0,-19943,-3165,3795,22465,6480,6981
97150,0,-20171,-2701,4007,21691,5860,7444
97173,0,-19983,-2777,4675,22684,6577,8327
97196,0,-19651,-4097,5567,24159,7052,9217
97218,0,-19551,-6049,6271,24635,6145,8866
97241,0,-19083,-6925,6367,23671,3897,7165
97263,0,-19371,-6229,5067,22545,2120,5838
97285,0,-19867,-5641,3907,22308,1868,5430
97307,0,-20603,-5285,3283,22363,2645,5121
97330,0,-20535,-5165,3055,22343,3711,4692
97375,0,-21167,-4325,2559,21938,3906,4613
97397,0,-21899,-4245,1815,21853,3819,5372
97420,0,-21663,-4761,1387,21689,3818,5978
97442,0,-20607,-5413,1039,21517,3533,6262
97465,0,-18943,-6445,523,20720,2401,6189
97487,0,-18163,-6853,-873,18729,967,5764
97510,0,-17947,-6025,-2093,16738,415,5166
97532,0,-17927,-4805,-2737,15839,1032,5302
97555,0,-18167,-4565,-2733,15363,2073,6220
97577,0,-18935,-5149,-2877,14269,3092,7178
97623,0,-17983,-5409,-1257,12260,3315,7463
97668,0,-19263,-6041,-1585,12939,1685,6579
97690,0,-19475,-5713,-1541,14395,1958,5059
97713,0,-19191,-5073,-1045,16318,1812,3533
97735,0,-18855,-5041,-917,17190,1091,2734
97758,0,-18363,-4865,-1137,16568,179,2027
97779,0,-18283,-3917,-1313,15635,-329,1411
97802,0,-17903,-3045,-1565,15251,-323,1570
97824,0,-17779,-2789,-1653,14772,-53,2306
97847,0,-17779,-2965,-1697,13941,-180,2791
97869,0,-17915,-2693,-1733,13158,-435,3079
97914,0,-18919,-2957,-1961,11795,-68,4100
97959,0,-19055,-3481,-1453,10358,-1168,4168
97982,0,-19171,-3841,-1993,9397,-2167,4501
98004,0,-19091,-4749,-2465,8203,-2835,4729
98027,0,-18639,-5589,-2805,7374,-3303,4385
98050,0,-18647,-6201,-2969,6935,-3411,3259
98072,0,-19859,-5833,-3405,6456,-2840,1998
98095,0,-21067,-5541,-3601,5431,-1520,1611
98117,0,-20715,-5769,-3401,4143,-475,1331
98140,0,-20939,-4757,-2953,3964,632,338
98162,0,-22819,-3213,-2721,6000,2415,35
98207,0,-23055,-3165,-137,11755,5907,949
98252,0,-18167,-5245,1903,12733,2201,583
98275,0,-17711,-4913,1283,11331,-781,-440
98296,0,-17435,-4445,-157,9820,-2155,-815
98319,0,-17203,-4485,-1317,8177,-2416,-745
98341,0,-17303,-4325,-2157,6624,-1769,-758
98364,0,-18435,-3829,-2773,5919,-65,-866
98386,0,-19035,-2713,-2577,7056,2448,-990
98409,0,-19527,-2309,-1665,9293,4352,-619
98432,0,-19531,-2629,-337,11343,4828,-412
98454,0,-19727,-2789,287,12681,4074,-379
98499,0,-20143,-3181,-45,12838,1598,-72
98522,0,-19979,-3029,-141,12306,781,-32
98544,0,-19303,-2973,-677,11374,377,50
98567,0,-18583,-3049,-1109,10157,-11,180
98589,0,-18563,-2501,-1609,9270,-183,533
98612,0,-18963,-2077,-1889,8781,205,1392
98634,0,-18787,-2265,-2029,8870,882,2408
98657,0,-18639,-2737,-2081,8853,1606,3223
98679,0,-19175,-3385,-1953,9250,2249,3409
98702,0,-19839,-3265,-1793,10067,2734,3105
98724,0,-20707,-3157,-1521,11558,3195,2805
98747,0,-21963,-2981,-1137,13299,3695,2740
